"","cor","number"
"LOC55565",-0.215178457272415,2730
"CYP51A1",-0.215043575401405,4040
"ANKRD15",0.215003626343881,7767
"RNF146",0.215002892584955,9399
"SEC14L1",0.214974158540221,164
"NLRP12",-0.214953130979663,9706
"FAM109B",-0.21490728769569,14789
"C20orf114",-0.214901085699816,1357
"PMM1",-0.214893608471669,8866
"TRIAP1",0.214891936457529,5925
"ADAM8",-0.214891725442314,830
"SPOCK1",-0.214883777424734,10861
"LCP2",0.214847975846315,3056
"XCL2",0.21482581975297,16740
"HEG1",0.214816200425479,3769
"TRPV5",-0.214794228698813,11092
"TEAD4",-0.214792297022349,11369
"C9orf70",-0.214733807937066,12910
"SARDH",-0.214650107941359,12791
"C11orf58",-0.214634676777593,7895
"C9orf68",0.214622358618786,10658
"RBL2",0.214617111886635,1481
"FBXO34",0.214596583510218,9304
"TMPRSS11A",-0.214579980765015,16220
"TACR2",-0.214557680904583,341
"NAP1L5",0.214555047237251,9414
"ARD1A",-0.214533994988344,11572
"SP2",0.214524788028126,7300
"PGBD3",-0.214487483895629,4799
"CNBP",-0.214462441279486,2202
"MRPL12",-0.214455196550129,1224
"CXCL3",0.214434949372193,8759
"CCDC101",-0.21438851095831,8343
"PEAR1",0.214356668630444,3224
"HMGN3",0.214309770688395,14235
"C6orf47",-0.214274027280685,17180
"CCBE1",-0.214241938320358,9662
"LOC554235",-0.214224774404161,4054
"G3BP1",-0.214207890007192,2211
"CCL17",0.21418531863326,10072
"SLC10A5",0.214177990031162,7428
"STX12",0.214115717000588,8333
"ZBTB39",0.214103928159157,5938
"CD36",0.214079308142703,5623
"ARHGDIA",-0.214012905441411,17099
"HDAC10",-0.21399470524872,5276
"TNIP2",0.213991089896256,4020
"RECQL",0.213972603637516,5486
"CCDC50",0.21396405654101,11991
"CHCHD4",-0.213955288967679,10803
"RBM33",-0.213947188332546,5570
"CDH16",-0.213898895089018,3919
"TMEM130",0.213876977280264,11926
"PPP1R3D",-0.213847290889538,8854
"hCG_2001000",-0.213840271794075,4476
"PEMT",0.213827503300427,1959
"C20orf72",0.213825357737674,13969
"MGC34774",-0.213792234837479,3082
"PON2",0.21377040243889,15004
"PTPN23",-0.213754639623599,9281
"DAPK3",-0.213728975511975,10999
"RBM12B",-0.213714626211201,12350
"MMP2",0.213680454164694,5
"C16orf48",-0.213674398805977,15364
"WDR67",-0.213666490485948,4079
"ZNF177",0.213656673541148,15531
"FGL2",0.213648466907997,7676
"CDC42SE2",0.213643779668826,2005
"RNF126",-0.213627342480788,605
"C16orf59",-0.213616362364683,7749
"DYNC1LI1",0.213594532235191,5013
"PLEK",0.213579424605791,11983
"FLJ20035",0.213578358375895,2307
"TMEM97",-0.213574528042081,2989
"C19orf43",-0.213570491526049,13128
"BAI2",-0.213537600975445,12759
"RPL27A",0.21346301211061,16980
"SH3GLB1",0.213443559485069,5630
"NUCKS1",-0.213407541647742,15749
"SUHW4",0.213396064911134,13917
"RHBDF2",-0.213374384226761,1880
"SAMD10",-0.213344210506525,13341
"STAR",0.213339473709131,11565
"FKBP4",-0.213320613605731,231
"USP19",0.213316231875673,2388
"CLPB",-0.213313436879685,3295
"PHF12",-0.213303760646009,424
"RNF32",0.213303576584079,4469
"SLC35D2",0.213302736408288,2342
"FLJ33790",-0.213267245285073,4667
"WNT9B",-0.213255114745115,15078
"CRLF3",0.213248936609999,483
"ZC3H6",0.213154371963816,11141
"GDI1",-0.213139799218878,1266
"HNRNPC",-0.213105278938117,10333
"FXYD3",-0.21305882579578,8684
"HOM-TES-103",0.21305185027739,12102
"TARSL2",0.213050385583345,13383
"METTL7A",0.21301346721825,8459
"KIAA0258",-0.21298806207415,326
"DEFA7P",-0.212982738548146,8269
"C19orf40",-0.212924653929762,3334
"RELB",0.212891316752772,16009
"PPARD",-0.212852805804794,13582
"SLC39A13",-0.212811696488338,2926
"PUS7L",-0.212781312259175,14548
"LMO6",-0.212763256237702,10952
"SPATA22",0.212760034995278,3643
"KHDRBS1",-0.212753979240315,6441
"CFH",0.212744599562044,16415
"C14orf128",0.212612977280856,3544
"PRMT2",0.212606820075571,14268
"UBE2T",-0.212595216988809,7072
"CRELD2",-0.21258831028423,153
"ZC3H15",0.212577134081764,3198
"MAML2",0.212539098306272,5542
"TMEM53",-0.212448574753074,15642
"GSS",-0.212424671634681,6626
"ATP2A2",0.212414290797515,8658
"NBR2",0.212407691200102,4125
"POLN",0.212404323626283,16975
"PPP1R12B",0.2123991748342,16802
"HMBS",-0.212398884591687,506
"E2F1",-0.212392553907329,3481
"SMAD5OS",0.212344567415977,1803
"ZNF284",-0.212335223778299,4527
"ZNF553",-0.212331699731218,1453
"HK1",-0.212329399566052,1445
"PTPRCAP",0.212267097470266,9856
"OR52A1",-0.212184803456435,403
"PRUNE",0.212168938527474,12233
"PGRMC1",0.212168770523574,1674
"OBSL1",0.212151381903648,9295
"DERL1",-0.212144263467398,6427
"IKZF5",0.212134302059812,3356
"RUFY3",0.212117311562912,11751
"SFXN3",-0.212104449714412,4859
"REXO1",-0.212080015207778,2578
"FILIP1",0.212068718346236,7060
"DOK5",0.212029013906431,879
"TMEM35",0.212023410072633,3992
"FAM10A5",0.21201374320372,14003
"C12orf35",0.212007858226403,16904
"VDAC3",0.211977204121443,14486
"ABCG2",0.211918556058884,14631
"UBE2M",0.211914967742494,7972
"ATP6V0B",-0.211898460090786,1192
"RAC3",-0.211888199296586,3033
"GRID1",0.211880329699439,503
"ERO1LB",-0.211865583494879,2978
"TIMM17B",-0.211832044663133,11770
"NLGN4X",0.211767661738648,561
"LRRC32",-0.211718052475282,9315
"C12orf12",-0.211708622374522,14135
"ABCC8",0.211686611763714,5354
"MSI1",-0.211678461950052,10089
"ZNF570",0.211650808846519,9709
"LOC728276",-0.211635083740174,5636
"IRAK2",0.211634243968571,13634
"ADAMTS18",0.211614140245959,16236
"TIGD2",0.211592473893961,9067
"MYO1H",0.211537952412131,12228
"CAPN10",-0.21153548413811,12827
"C1QL2",0.211517621610505,11492
"COQ3",0.211506528209436,12336
"ZNF593",-0.211498239257165,6908
"OR52H1",0.211488051887504,3291
"SAP130",0.211486591419568,1661
"LAS1L",-0.211482499341615,16998
"ARFGEF1",-0.211464780538661,8540
"WSB1",0.211458335767679,429
"TRIM3",0.211367419988562,7817
"ELF4",-0.21128595353081,13423
"DLG5",0.211265687764027,5273
"LAMP3",0.211252206197097,15323
"CCRL1",0.211247825396143,5244
"DYRK1B",-0.211194179339482,16749
"TRPC3",0.211192074701316,17245
"PNLIP",0.211186551766595,3557
"AHNAK2",-0.211185298276342,10770
"GYS1",-0.211139441185968,6576
"RAD51L1",0.211138525727888,3271
"METRNL",-0.211058422738019,8384
"DHRS7",0.211039055629068,10981
"OR10J1",-0.211036114183879,16583
"RAB40C",-0.211035361360552,9593
"DIS3L2",-0.210929326997052,16704
"EVX1",-0.21091392440195,2684
"C4orf17",-0.210884223328783,14790
"ACSL1",0.210875655202319,715
"NPPC",0.210868459145441,12720
"CDCA5",-0.210816009270782,11353
"PLEK2",-0.210776328140469,16815
"MRGPRF",0.210770088776924,6721
"G0S2",0.210757470022802,14505
"SPG7",0.210757318316908,370
"HIAT1",0.210734602322452,1511
"NGFB",0.210708053021865,14199
"EPDR1",0.210682312658753,1140
"CNGB1",-0.210652561169229,4401
"CDK2",-0.210640682128365,13816
"C10orf54",0.210634513400812,15076
"BIN3",0.210626487896395,7753
"RP11-679B17.1",0.210600262959014,2157
"KAZALD1",0.210574096854288,12194
"NFKBIL2",-0.210539304066775,1077
"CUL4B",-0.210513400039343,291
"DGKG",-0.210491303985322,16820
"TNNI3",-0.210484725559033,7864
"PWWP2",-0.210453533113236,15541
"SLC6A8",-0.210344022146337,729
"EPB41L5",0.210316196976593,6484
"PIGV",0.210258966644399,10010
"OR52J3",0.2101786272304,16257
"NPDC1",-0.210163013119639,16227
"PRO1768",-0.210147628419123,10063
"DAB2IP",0.210132560183354,6131
"C16orf35",-0.210131011614337,13201
"CD2",0.210122388307799,11231
"CCDC96",-0.21011680406936,9536
"SPI1",0.210052426254909,2854
"WASF3",0.21004315052603,5939
"NPY2R",0.209918584905885,8561
"MAPK11",-0.209912267209672,804
"C10orf25",0.209890715788463,8744
"ARL5A",0.209871037648875,9798
"OR51A7",-0.209849117628217,15121
"ARRDC4",0.209824744999827,1525
"RYR3",0.209793071565283,16230
"KCNAB1",0.209779285534356,2631
"DBX2",0.209768268486287,1237
"SPON1",0.209708677202089,1379
"SMAD9",0.209698763325387,11051
"CCDC62",0.209656988490323,12395
"PITPNM1",-0.209638261177657,3282
"ACBD5",0.209567101582297,1229
"TTC13",-0.209544304055363,9034
"NDUFB4",-0.209539813070953,5694
"hCG_40738",0.209486399823074,8779
"CDK6",0.209483933885767,3574
"C11orf63",0.209452884114525,4106
"FMO1",0.209445648796783,8114
"SNCG",0.209443779336367,5125
"GNAI2",0.20942638399158,3364
"MEIS2",0.209426168460853,6677
"MAN1A2",-0.209398893928415,4866
"THSD1",0.209377749675263,1310
"WBP5",0.209361655289476,14692
"COX7A1",-0.20935728712977,8468
"HMP19",-0.20931892073164,16573
"FIBP",-0.209272396396304,16235
"RNF166",0.209262072571843,13181
"C17orf60",0.209247693198708,1294
"FLJ25801",-0.209234671918469,15115
"HOXB7",-0.209210931056207,9755
"IREB2",-0.209192751222423,5722
"RCN1",0.209178531705075,15616
"PLEKHA4",0.209150159766591,6367
"GJA7",-0.209150032961412,12296
"NDN",0.209146678941207,10849
"C11orf45",0.209146086992747,11582
"MST150",0.209137707927915,17045
"MORF4",0.209132626805466,8514
"SSTR1",0.209123080750294,12731
"UCRC",-0.209093589857649,10976
"RNF122",0.209093320219623,14097
"PINK1",0.209078274888848,10870
"EVI2A",0.209037105155981,10987
"NDUFV3",-0.209025809977296,1623
"LRRC47",0.209014760666745,8180
"CYB5B",0.208982091012136,644
"PRPF6",-0.208968607503473,12223
"PPTC7",0.208966746838321,5713
"RBM42",-0.208915385064714,10470
"MSLN",0.208870682427334,10650
"SIPA1L2",-0.208870659761937,3499
"GRIN3A",0.208840560491852,523
"GRPEL1",0.208826819422048,4461
"GPR173",-0.208762499289377,7796
"LOC253970",-0.208756127595336,754
"RANBP9",0.208741826144073,3252
"HOXB9",-0.208700507368329,1972
"SETD8",-0.20869176226962,6799
"SEC24B",0.208684778539515,7217
"STRAP",0.208682876418002,3697
"PPP2R3C",0.208657028580173,4160
"ABHD7",0.208633417801367,16669
"ZNF629",-0.208603281344948,16725
"PHLDB2",0.208594316424528,11858
"C15orf5",0.208575564843334,8315
"STAB1",-0.208552898963159,5047
"ARID1B",-0.208472608714363,9196
"PDGFD",0.2084090499829,11184
"SNX26",-0.208383306831695,3237
"NAT13",0.208370103812709,3700
"ARHGAP11A",-0.208349664903246,7682
"NAPSA",0.208318736312125,7254
"OR1A2",0.208284067200958,8565
"TEX13A",-0.208266827158887,14979
"NDE1",-0.208257374911279,9270
"KIAA0319",-0.208232176839389,8537
"GPR3",0.208217192467596,11986
"HNRPCL1",0.208173106740056,3835
"C14orf169",-0.208166288031127,12153
"WBP4",0.208163238707072,8865
"CCNC",0.208161909242564,3751
"KCNK5",0.208160300702773,4250
"ZNF207",0.208148017735509,16099
"POLR2K",-0.208119136808311,14714
"ITGAD",0.208118890105723,620
"ANKMY2",0.208106682721491,3203
"KCNMB4",0.208091895145948,968
"ZNF418",-0.208078286151062,16086
"UTP15",-0.208030995352619,14033
"SLC25A12",0.208018021363831,6380
"KIAA1875",-0.207980044209485,16673
"ZSCAN20",-0.207952909232279,978
"SERPINF1",0.207906127761494,63
"GDF15",-0.207904243937792,2219
"PNPLA3",0.207878477105692,9325
"NUDT1",-0.207878047495471,96
"EDEM2",-0.207768888377627,14491
"CWF19L1",0.207764117618386,10153
"C1orf115",0.2077331081523,13385
"C14orf45",0.207725863779695,5557
"SMC1B",0.207715276092797,6156
"POLA2",-0.207587362580555,3247
"NOMO1",0.207553699298334,11077
"ZNF678",0.207547925519498,2142
"SOX11",-0.207543866390096,8591
"MRPS12",-0.20751024551405,6720
"GIPC2",0.207487292381313,4958
"ACTL6A",-0.20748642648857,16301
"ADRBK2",0.207483408897952,17278
"C17orf77",-0.20748033739806,268
"NLGN1",0.207463008219057,14813
"REPS1",0.207448308235734,11622
"HTN3",-0.207435650071864,7845
"C9orf16",-0.20737123279911,170
"MARK4",-0.207368325397051,6317
"F11R",-0.207361706012909,8612
"GSPT1",0.207345197786444,2982
"EMID1",-0.207290685651717,10130
"SAA4",0.207242802262069,839
"HMG4L",-0.207241498881499,16628
"DTX3L",-0.207240234503207,3447
"OR10G2",-0.207225472011466,2122
"MGAT2",-0.207170889623603,14691
"ZC3H11A",-0.207134226255217,8496
"MARK1",0.207092690894978,3433
"VN1R5",-0.207082898869081,14651
"KIAA1324L",0.207073904628435,14620
"C15orf17",0.207032506123799,9203
"JARID1B",-0.20702564495052,5975
"FZD7",0.20701951222615,14373
"TIMM22",0.206987563065406,4535
"ARPC5",-0.206986582674067,10113
"NAPG",-0.206984372355501,5555
"ARNTL",0.206969600849195,8136
"EXOC3",0.206963754030448,4488
"PEF1",0.20696274747817,9145
"NOVA1",0.206915253000583,5268
"HES6",-0.206903349102413,12607
"RBJ",0.206879595313721,10884
"CLDND1",-0.206876093558753,12246
"hCG_2004593",0.206872783663062,7856
"XRCC3",-0.20682180056881,3604
"LOC51145",-0.206820503296881,1251
"SLC25A46",0.206815107555206,86
"C16orf5",0.20681054198994,12894
"LTA",-0.206805306490056,4252
"EI24",0.206803205796122,15711
"ZNF175",0.206800030191281,5616
"ELTD1",0.206787194193779,7497
"TSN",0.20673806339386,13275
"PARL",0.206715415850327,4028
"TTR",-0.206715320399799,6065
"TNFSF9",0.206715227084661,2048
"HGFAC",0.206637943390012,11840
"ITGB6",0.20657185137193,5792
"GCN1L1",0.206571048237895,3217
"GOLGA5",-0.206555746512892,10254
"ARPM1",0.206553103095009,5597
"IL25",0.206515157208753,5124
"HSD17B7",-0.206507967249339,15609
"CHST9",0.206498002491041,12592
"APOBEC3B",-0.206469720276226,6771
"GAN",-0.206395465337823,16346
"C21orf55",0.206374664217525,15681
"TRIM46",-0.206327456464311,13943
"MRPS16",-0.206325625141138,2994
"SPR",-0.20630503314837,5806
"BCL9",-0.206293533939644,14240
"PSMC6",0.206282568206105,1319
"AP1S2",0.206248435449954,8815
"COX7A2",-0.206222430004953,205
"TAOK1",-0.20622219420307,12933
"TTC18",0.206197836275717,3518
"CSNK1D",-0.206194448010128,3702
"C20orf151",-0.206172245594253,16502
"CCDC44",-0.206164347566202,8687
"BLM",-0.206156623683241,12230
"UBE2Q2",0.206127775483428,2604
"UQCC",-0.206098349404325,11313
"PDCD1LG2",0.20608582161723,919
"ALDH1L1",0.206057782413953,548
"ORC5L",0.20605703839161,6526
"SEC61B",-0.206023108523165,11814
"ZNF792",-0.20597218762723,12273
"RAB35",-0.205946673783725,2347
"PTN",0.205899118156598,14094
"CHMP4C",0.205889813166757,2734
"BCL2L13",0.205875551209175,10294
"CENPC1",0.205871696903823,17146
"CDKN1C",0.205862134013671,10600
"HSD17B13",0.205831745855449,522
"HBE1",-0.205786479601533,5087
"GCS1",-0.205748831143756,7325
"ZNF423",0.205746994472158,2961
"SLC24A1",0.205726156516531,5148
"MOGAT3",-0.205686193265505,11486
"ATG4B",-0.205668860303266,10043
"HIATL1",-0.20566460174801,12874
"EXOSC7",0.205618287761593,127
"CRYGD",-0.205592227914182,1672
"MSRA",0.205585869629721,14899
"LOC388323",-0.205558388856415,3227
"MORF4L1",0.205521233780358,3194
"LUC7L",-0.205509341367314,12221
"SF3A1",0.20548532598802,2859
"LEMD2",-0.205473765638062,11076
"PCDH20",0.205459748381373,629
"HCLS1",0.205455949755573,17279
"EBF3",0.205423940734008,5842
"FLJ11171",0.205324268545038,14886
"UNQ6411",-0.205293442669701,3021
"HNRPF",-0.205290830950316,9727
"ZNF561",0.205254891201902,2581
"GSTM5",0.205241540775457,917
"SLC38A6",-0.205239468679035,7099
"ZBTB4",0.205239005642608,2715
"KIF26A",0.205231946470142,1639
"MDM2",-0.205218241812116,628
"FSTL1",0.205205824730918,8733
"WWC2",0.205197973674234,1103
"TRPC6",0.205196679099585,7319
"ING1",-0.205184620449295,4260
"BCL2L14",0.205150626304875,11910
"TAGLN3",-0.205131246511562,9426
"THPO",-0.205105359017226,13378
"APBB2",-0.205070157612223,11
"CTBP1",0.205069872990671,8018
"MED28",0.205052965648567,16994
"THUMPD3",-0.205026927799813,9366
"AADAT",0.205010542821566,8137
"RFNG",0.204976272737341,4708
"FLJ12716",0.204943581203731,2758
"NSMCE4A",0.204923432462814,6578
"MAPKAPK5",0.204913666410797,16819
"DLC1",0.204893130527226,7483
"ESR1",-0.204867829749087,11258
"WBSCR28",-0.204813831073329,17093
"TNPO2",-0.204805118192827,9762
"TM2D3",0.204797134146661,10102
"MRPS36",-0.204758028779474,7345
"ENPP1",-0.20472522316454,12809
"DOCK5",-0.204703850524776,6289
"USP9X",0.204674915974562,12178
"DAAM1",0.204665932927133,6503
"SMNDC1",0.204645469721323,3296
"TMF1",-0.204641874669047,6499
"SUSD3",-0.204631757049653,15817
"LRRC14",-0.204590315132862,8680
"MTMR2",0.204588624590867,12726
"CD27",0.204582127658716,14413
"CALCA",0.204566765175407,7890
"HIST1H4L",-0.204537685490837,335
"EFNB3",0.204527050863789,5717
"BSDC1",-0.204513435980736,421
"SPATA3",-0.204486098624413,5045
"TGFB1",-0.204423770271514,15625
"TBL1X",-0.204417067088191,6045
"CXCL14",0.204415902494736,5463
"PLCD1",-0.204395567053495,11520
"FAM134A",-0.204395006478128,662
"RBM17",0.204376784783098,13107
"NUF2",-0.204367206478255,2702
"METTL8",0.204289143309318,3365
"TRIM10",-0.204275827652623,10596
"PCDHB10",0.204207989119132,1784
"DMN",0.204195286371814,16830
"FMO4",0.20418382894386,5573
"CFL2",0.204170541105842,9412
"CYP4F8",0.204162030238396,16441
"PSCD3",-0.204079784884923,8830
"DEDD2",-0.204064037429777,16091
"OR5A1",-0.204032181659392,16966
"FRY",0.204020256356212,10926
"TMEPAI",-0.204000883845058,8007
"FAM124A",0.203983911262049,9597
"FLJ31033",0.203938838050997,294
"GRIA3",0.203926228906292,8108
"MED12L",-0.203898238010476,13846
"GFRA2",0.203826262862653,11342
"LOC729603",0.203819406761219,185
"RAP1GAP",-0.203808520335887,16391
"PSG5",-0.203771408682804,16608
"MGC13053",-0.203766470854015,9136
"SGPP1",0.203709226250986,2177
"RDH8",-0.203664563323956,2462
"MAGEB4",-0.203626348687329,6421
"ZNF500",-0.203601789526603,11998
"SHC2",-0.203599628135018,11395
"RNASEH2B",0.203598963502069,11567
"COMMD2",0.203593846333996,5606
"ZFP2",0.203578074417179,3011
"INDOL1",0.203454684986977,6375
"TMEM128",0.203382958378149,1927
"PCDHB17",0.203382435529883,5622
"GNAI1",0.203374106048092,9384
"GPR172A",-0.20334818247818,10572
"MMP1",-0.203344439378193,4858
"NAALAD2",0.203330868667977,2210
"KTELC1",0.203323497879118,11657
"FAM20A",0.203224942289368,1135
"ZNF17",0.203221524592403,1056
"IGFBP6",0.203208656742831,2893
"SYT7",-0.203183867430932,2607
"CTSD",-0.203173389085035,12354
"SMR3B",0.203171248079139,4235
"OR9Q1",-0.203151637024509,10538
"BMS1",-0.203133897041435,15597
"FAM128B",-0.203133225258969,12594
"LY6G6E",-0.203101395505696,9026
"THNSL1",0.20310124436733,1819
"ST8SIA2",-0.203079574557993,12850
"ZWINT",-0.203070510527476,6999
"RGS9BP",-0.203005432526412,8140
"TTC7A",0.202994953032286,10280
"RP11-217H1.1",-0.202992165139915,1053
"CCDC63",-0.202986206550911,7545
"HOXA9",0.202982837801328,8455
"INSRR",-0.202965262493876,6667
"RP13-36C9.6",-0.202939283509015,2297
"IL10RA",0.20291324883546,9572
"BAP1",0.202912087548514,17002
"SLC5A12",-0.202887043816587,3883
"TPX2",-0.202865886373586,15198
"MYST4",-0.202832956341159,15953
"SYN2",0.20282377871239,4903
"SMEK1",-0.202808120523994,14478
"PIK3CA",0.202791237038065,14748
"EML1",0.202766984474511,1173
"PTPRJ",-0.202751807913257,13895
"KCNIP1",0.202732869740786,7042
"VPS8",0.202661257517522,10326
"ZNF354A",0.20259632822976,15610
"ECEL1P2",-0.202512506642718,877
"MYLPF",0.20248913259666,5951
"LOC133874",-0.202429900849929,14397
"PTPMT1",0.202415207886877,13888
"PTCD1",-0.202408527489536,14993
"WBSCR27",-0.202401409569405,14867
"HLTF",-0.202365274840781,7700
"FBXO41",-0.202343218712875,12672
"FLJ33590",-0.20227573251031,12886
"NTN1",-0.202267630000333,1782
"NSUN2",-0.202251900783883,8197
"DLG7",-0.202209954658705,16849
"LOC440456",-0.202205821908566,11502
"ARPC2",-0.202188353770802,12473
"DCI",-0.202181150952761,15142
"NOX3",-0.202170274594799,13741
"TFDP1",-0.20216044416888,6115
"MYADM",-0.202137350506398,16217
"FNIP1",0.202043344303792,12066
"PTMA",-0.202031222640604,1615
"NEDD4L",-0.202023759661864,2516
"MAP2K5",0.202003840429935,16825
"KIF4B",-0.201965837461314,5714
"IL21R",-0.201962869839276,2588
"C7orf46",0.201912662972926,16231
"CCDC137",-0.20187530155433,1231
"VCPIP1",-0.201800946754006,16264
"SCN3A",0.201791550268494,6821
"GZMK",0.201784431163966,12162
"DPYS",0.201779757839413,1441
"TXNDC12",0.201658300775852,2676
"GNGT2",0.201650282586261,2066
"NEUROG3",-0.201633056979477,3431
"NT5M",-0.201575348480565,6627
"C11orf10",-0.201574564476319,13560
"SLC36A2",0.201553183801703,16984
"FLJ45422",-0.201530810393099,9707
"DNAH1",0.201529105711471,1317
"MRGPRX3",0.201505799060579,8428
"KIAA0460",-0.201471019881002,15047
"MAP4K4",0.201458826594427,2051
"ANKRD13B",0.201439482859728,2233
"SOX13",-0.201437371568294,3347
"DIP",-0.201391637758269,15379
"PPP1R8",-0.201354282430511,9994
"IGSF21",-0.201329294530264,7097
"LYSMD4",0.201282949622933,12012
"EGFLAM",0.201215076678579,10203
"CDC14A",0.20118164915397,6615
"NOS2A",-0.201176958427955,13289
"C20orf52",-0.201166218684347,9811
"WBSCR16",0.201162116594206,9831
"PCNP",0.20113283210596,664
"ABCF3",-0.201115087291349,8411
"LOC145814",0.201107889034874,10197
"NLGN2",0.201103712833541,10081
"CCDC68",0.201091929050096,12444
"PLA2G12B",-0.201066016583505,13629
"BCL3",-0.201053322320072,12859
"RWDD2A",0.201035856959171,2272
"WNT11",0.200973819778687,2944
"EIF2S2",-0.20095270272247,2006
"AGBL5",0.200940227126545,11776
"DCTN1",0.200938979991451,300
"ZNF776",-0.200853754092516,5407
"SLMO1",-0.200844678987712,4531
"EMB",0.200823901530804,572
"DIP2B",-0.200817459820992,1712
"NAV1",-0.200757213270947,6189
"MGC34796",-0.200733150172346,435
"MAK",0.200713661770887,15019
"C18orf56",-0.200637973833274,3784
"KIAA1524",-0.200604468112756,1335
"KCNAB3",0.200586553177403,11965
